city_name,locality,locality_id,boundary_polygon,locality_np_target_mtd,locality_np_days_active,impressions,clicks,total_project_pdp_session,paid_leads,expected_leads,lead_gap,np_target_not_met,conversion,locality_demand_status
Gurgaon,Sector 106,d02acb3cc829f2db86a6,"POLYGON((8571735.48766593 3313020.86142925,8571723.57648041 3312992.23226586,8571386.83502076 3312691.24972872,8571284.08713076 3312593.33052454,8571212.39737869 3312532.40056682,8571060.78023223 3312451.2032794,8571054.76897972 3312439.16940202,8571051.20675602 3312416.49507302,8571047.64453231 3312055.8644079,8571041.63327981 3311846.86268014,8571045.19550351 3311771.62285807,8571028.4975799 3311722.60320182,8571008.23743257 3311686.7569003,8571223.19536929 3311512.46671221,8571374.81251575 3311378.71066699,8571548.02564343 3311277.12789793,8572258.68927265 3312117.93221697,8572056.86703585 3312470.33083311,8572008.9996548 3312546.71464835,8571988.73950748 3312564.57560344,8571882.42939377 3312770.04164029,8571888.44064627 3312841.74014999,8571868.06917946 3312869.22890324,8571735.48766593 3313020.86142925))",210.05,11.07,122984,2443,1381,125,92,33,-85,0.0905,demand gap
Gurgaon,Sector 52,416b59f117e042703458,"POLYGON((8579077.12610204 3304169.64288773,8579077.1551066 3304169.67849765,8579126.48035222 3304219.09116191,8579126.6302968 3304219.28345374,8579126.72924431 3304219.50631899,8579135.54619843 3304248.45873505,8579135.56682139 3304248.50685216,8579135.61250863 3304248.53241067,8579146.66382328 3304253.21452655,8579146.82127957 3304253.29853101,8579146.9612965 3304253.40918583,8579147.07941464 3304253.54296676,8579226.38870572 3304361.42033595,8579226.40989395 3304361.44718124,8579360.75948899 3304520.18396431,8579454.49239494 3304629.56679059,8580046.7907239 3305320.39405958,8580046.82386754 3305320.42565248,8580046.86040821 3305320.39805913,8580055.63549708 3305312.2662013,8580055.77912643 3305312.15551464,8580055.94038271 3305312.07258491,8580056.11396365 3305312.02013891,8580073.08316883 3305308.53382107,8580073.10666014 3305308.52928696,8580129.70303226 3305298.3061929,8580129.86800564 3305298.29034936,8580130.0333301 3305298.30197081,8580145.37034994 3305300.66922742,8580145.53153672 3305300.70801191,8580181.7332764 3305312.66947546,8580181.96095298 3305312.77822666,8580443.30469918 3305481.06992358,8580443.34314526 3305481.08993132,8580443.37823311 3305481.06449013,8580525.82060824 3305408.81215179,8580525.8421645 3305408.79379295,8580584.24517151 3305360.46334474,8580584.29893184 3305360.41162225,8580629.12939386 3305310.31097783,8580629.14222783 3305310.29690708,8580676.33301807 3305259.53778675,8580676.3373674 3305259.53304778,8581027.32126779 3304872.13266093,8581027.44595349 3304872.01664003,8581027.58851917 3304871.92346062,8581089.51126971 3304838.605044,8581089.59003177 3304838.55245713,8581385.64431499 3304597.2995577,8581385.68013884 3304597.26737146,8581497.94964668 3304486.16600846,8581498.01176614 3304486.09120169,8581605.4984092 3304327.41026625,8581605.53491942 3304327.34679322,8581654.35781142 3304225.91386303,8581654.40001126 3304225.7814161,8581685.44442985 3304043.06080741,8581685.4478111 3304043.03763047,8581725.5190378 3303714.69079538,8581725.52453792 3303714.65204843,8581772.71660474 3303423.2912358,8581772.72230893 3303423.23822972,8581779.28371141 3303301.45515528,8581779.31082676 3303301.27165495,8581779.83428404 3303299.12877563,8581779.84056994 3303299.08621662,8581779.80122134 3303299.06882501,8581751.16812299 3303289.47755747,8581751.12506931 3303289.46738121,8581751.083001 3303289.48107181,8581701.37119255 3303310.83658128,8581701.20300698 3303310.89178039,8581701.02772374 3303310.91646065,8581700.85083505 3303310.90984874,8581700.6778834 3303310.87215184,8581353.54100467 3303202.26121187,8581353.49115341 3303202.25110991,8581353.44029004 3303202.25144824,8580607.02887977 3303284.64777201,8580606.98439288 3303284.65687634,8580606.94231995 3303284.67395971,8580590.96625716 3303292.94307962,8580590.70451426 3303293.03520663,8580567.0596403 3303297.80962681,8580567.02066307 3303297.82088399,8580566.98404397 3303297.83834793,8580552.81669441 3303306.08080813,8580552.65366206 3303306.15693176,8580552.47962745 3303306.20260791,8580524.09746886 3303310.97471447,8580524.05219873 3303310.98687774,8580524.01477132 3303311.01510042,8580509.93502144 3303323.92292628,8580509.76306492 3303324.04962424,8580509.56812398 3303324.13691369,8580509.35909211 3303324.18081237,8580498.82428436 3303325.23783361,8580498.64184849 3303325.23941228,8580498.46216203 3303325.20781935,8580498.29120589 3303325.14410641,8580498.13467042 3303325.05039417,8580497.99776595 3303324.92980187,8580488.79682359 3303315.19698704,8580488.7597235 3303315.16498237,8580488.7109795 3303315.16000867,8580475.67092312 3303315.16000867,8580475.62761841 3303315.16389283,8580475.59238897 3303315.18937364,8580439.48033959 3303346.5842918,8580439.30181534 3303346.70820744,8580439.10073724 3303346.7906307,8580438.88660141 3303346.82766905,8580429.14038778 3303347.43661679,8580429.04878043 3303347.43813517,8580303.68342925 3303343.76981662,8580303.59220129 3303343.77552353,8580288.20366779 3303346.16746998,8580288.16513382 3303346.17666163,8580288.12855504 3303346.19187175,8580240.41792354 3303370.66921588,8580240.1633921 3303370.75887512,8580220.13653335 3303374.88813015,8580219.93459528 3303374.90873186,8580204.19310131 3303374.90873186,8580204.00133096 3303374.89017168,8580203.81667918 3303374.83518012,8580203.64600033 3303374.74579847,8580180.11740425 3303359.3676699,8580180.07088792 3303359.34388261,8580180.02040266 3303359.33043491,8580141.80691424 3303353.39336877,8580141.75080137 3303353.38787035,8580098.88314425 3303351.61985455,8580098.73850061 3303351.63517859,8580071.48915928 3303358.66044552,8580071.31258656 3303358.6894358,8580071.13367399 3303358.68649333,8580049.30941799 3303356.36368789,8580049.09947737 3303356.31813819,8580048.90410972 3303356.22879994,8580048.73233123 3303356.0997961,8580048.59206945 3303355.93708017,8580048.48979743 3303355.74816147,8580039.71613091 3303334.31625624,8580039.69634061 3303334.27812381,8580039.65415539 3303334.2699908,8580027.1628886 3303333.01296819,8580027.12087045 3303333.01237938,8580027.08406683 3303333.03266154,8579989.69550727 3303358.0643732,8579989.48395229 3303358.17209716,8579989.25296579 3303358.22691685,8579974.04170744 3303359.96910178,8579973.99965678 3303359.97574299,8579962.15351564 3303362.36775122,8579962.11121759 3303362.38034065,8579962.07607049 3303362.4070296,8579077.15674017 3304169.60867317,8579077.12610204 3304169.64288773))",111.63,11.25,18538,349,245,11,21,-10,-101,0.0449,conversion/demand gap
Gurgaon,Sector 77,2f3e266bc6a6937a2e01,"POLYGON((8569454.32866059 3298717.58580864,8569094.87802482 3298286.46214388,8568575.34996128 3297704.77718039,8568324.54714853 3297394.26871044,8568545.51633775 3296965.46503757,8568910.97822603 3296640.67656906,8569220.33509094 3296424.4505059,8569380.30119921 3296321.7158793,8569792.40595413 3295852.33491728,8570270.07788912 3296572.60736829,8570941.33441861 3297615.19209208,8569454.32866059 3298717.58580864))",189.54,11.75,183831,1765,1191,87,101,-14,-103,0.0730,conversion/demand gap
Gurgaon,Sector 71,2c74967db31462703673,"POLYGON((8574939.9305279 3299604.93178126,8574414.39121187 3299619.35859843,8573900.87440084 3299621.63651835,8573418.30440825 3299628.84993399,8573377.7841136 3300792.15889416,8573896.08766273 3301661.66917607,8574228.15370377 3301362.96641636,8574383.44439342 3301238.80421934,8574379.77085023 3301268.80048573,8574915.99683738 3301327.14784597,8574915.99683738 3301102.11322241,8574892.17446635 3300876.95581368,8574914.88364247 3300839.87291571,8574919.67038058 3300726.47329085,8574920.78357548 3300448.16733991,8574920.78357548 3300021.79712239,8574939.9305279 3299604.93178126))",244.26,8.64,72862,1371,1311,99,99,0,-145,0.0755,conversion/demand gap
Gurgaon,Sector 65,ad46b362716dededbce0,"POLYGON((8578785.68497634 3300572.44877415,8578487.01478253 3300446.39551517,8578337.73534538 3300381.59751393,8578183.66917013 3300316.29359517,8578438.14552608 3299779.69979557,8578572.50815147 3299513.18264931,8578638.52060951 3299378.15437892,8578706.3141794 3299244.89913385,8578958.23018706 3298735.55486801,8579870.15945564 3299151.12771807,8580180.62951547 3299318.2969208,8580512.02763956 3299416.24562774,8580483.64116941 3299534.44308194,8580455.36601874 3299653.90709212,8580325.12221451 3299978.13575501,8580258.33052004 3300139.74680249,8580192.65202047 3300295.91782517,8580043.26126383 3300650.28345665,8579968.00928805 3300816.71197688,8579875.5027912 3301035.79327795,8579332.93159308 3300809.49792214,8579059.30828471 3300692.68140065,8578923.05322797 3300633.83055926,8578785.68497634 3300572.44877415))",261.77,10.56,117040,2086,1672,112,112,0,-150,0.0670,demand gap
Gurgaon,Sector 80,496dee59973e0548ac9f,"POLYGON((8565693.40717067 3295975.43468714,8565693.44184029 3295975.46002653,8566565.25084767 3296490.11323363,8566565.25697155 3296490.11687822,8567257.95458141 3296905.72055496,8567257.99245169 3296905.73865974,8567258.00552186 3296905.698771,8567353.95139357 3296481.01042854,8567353.95367289 3296481.00057172,8567453.02059003 3296062.25236654,8567453.03455115 3296062.19978247,8567594.40210742 3295582.73465006,8567734.66458877 3295100.72896087,8567734.66575298 3295100.72499076,8567886.05855809 3294588.38116867,8567886.06082018 3294588.37362278,8567959.53015158 3294346.75885332,8568030.76091251 3294110.24890126,8568030.76984206 3294110.20364899,8568030.73732928 3294110.17093166,8567634.51886322 3293782.60737239,8567634.47551185 3293782.57872671,8567634.42418433 3293782.57063953,8567378.51176037 3293769.92708648,8567378.37550996 3293769.93917786,8567131.36824618 3293826.83437163,8567131.2629832 3293826.8714385,8567011.13862952 3293885.01120968,8567011.09236101 3293885.04035224,8567011.05366944 3293885.07899195,8566888.68736467 3294038.03485344,8566888.57728704 3294038.15180328,8566670.45538438 3294235.43271412,8566670.44638763 3294235.44105419,8566602.55766869 3294299.94101477,8566602.53496659 3294299.9640253,8566533.54128921 3294374.57339318,8566533.51562254 3294374.6034509,8566409.97507607 3294531.43582362,8566409.95256242 3294531.4667721,8566392.17488102 3294557.98258133,8566392.13516673 3294558.05376837,8566375.45942966 3294594.69105108,8566375.44952894 3294594.71435069,8566340.96756127 3294681.93371561,8566340.93706326 3294682.05086399,8566327.58926378 3294781.91097164,8566327.58571553 3294781.94792077,8566323.134309 3294857.82801702,8566320.90785972 3294903.37056775,8566320.90749336 3294903.37981647,8566319.79859405 3294939.92522006,8566319.75360497 3294940.19293895,8566307.56369388 3294979.23326385,8566307.54401281 3294979.32740082,8566305.32856849 3294999.46907957,8566305.32794554 3294999.57212286,8566307.54637305 3295022.26205965,8566307.55041838 3295022.32194905,8566309.77525264 3295081.73917747,8566309.77664887 3295081.76222084,8566314.20556515 3295134.61106043,8566314.20456713 3295134.78923963,8566314.17196288 3295134.96441321,8566314.10878754 3295135.13101963,8566218.51685797 3295332.19176095,8566218.4996102 3295332.23965919,8566218.51418855 3295332.28843624,8566327.26035507 3295592.07413892,8566327.31878271 3295592.26561067,8566327.33790176 3295592.46488356,8566327.31694601 3295592.66397168,8566327.25675527 3295592.85489653,8566327.1597417 3295593.03000675,8566327.02979313 3295593.18228477,8566326.87211729 3295593.30562799,8566069.36521788 3295756.03187037,8566069.28378177 3295756.07814331,8565860.06262169 3295862.320673,8565860.02802882 3295862.34000105,8565802.19355823 3295897.73281596,8565802.12244018 3295897.77245211,8565782.16217977 3295907.85471632,8565782.08485943 3295907.90311372,8565693.43862981 3295975.40545719,8565693.40717067 3295975.43468714))",364.23,10.92,5485769,5359,2845,185,241,-56,-179,0.0650,conversion/demand gap
Gurgaon,Sector 2,c9e24c527de7460dcaa9,null,287.85,12.36,1549084,6036,1503,108,148,-40,-180,0.0719,conversion/demand gap
Noida,Sector 104,fc04fbb8ad3339541859,"POLYGON((8614560.54105206 3316628.88038906,8613987.24567447 3316860.63877776,8613958.63656534 3316803.36405048,8613982.57025586 3316707.69552964,8613958.63656534 3316588.33258802,8613870.24888965 3316459.34071489,8613848.76422793 3316425.88919489,8613884.60910396 3316394.84524563,8613843.97748982 3316320.84689845,8613695.92256707 3316318.43942487,8613640.93073862 3316234.81166447,8613509.57373948 3316325.53513773,8613495.32484466 3316344.66823943,8612912.45599087 3316699.33248623,8612556.45625931 3316717.32570733,8612121.75364776 3316738.86691942,8612145.68733828 3317080.36313039,8612728.44487258 3317481.67986091,8612794.12337215 3317528.31296313,8613033.68291634 3317393.35619803,8613136.9874038 3317329.99668505,8613258.77092672 3317269.04511737,8613423.5237731 3317558.09233918,8613714.95819999 3317940.28801654,8613946.72537983 3318327.31030872,8614049.36195034 3318224.53413932,8614006.39262689 3318169.6613668,8613977.78351776 3318031.02308054,8613980.12122707 3317916.46382823,8613972.99677965 3317653.64023258,8614293.04031568 3317431.49876985,8614474.60240517 3317211.76863795,8614613.08385172 3316834.4089496,8614560.54105206 3316628.88038906))",475.61,13,915820,15137,3177,293,313,-20,-183,0.0922,conversion/demand gap
Noida,Sector 97,f9ad567eb83a92345b32,"POLYGON((8610865.29055518 3317799.3710953,8610320.71560622 3317075.67462605,8611049.30167346 3316526.2440063,8611574.72967 3317312.12935675,8610865.29055518 3317799.3710953))",244.23,13.75,233827,2770,566,31,38,-7,-213,0.0548,conversion/demand gap
Gurgaon,Sector 63,3f92611a90726707361f,"POLYGON((8581816.91471064 3299729.2053996,8580612.99441771 3299399.5411465,8581026.21236753 3298501.45281168,8581649.71283546 3298875.25879861,8581938.69823356 3299083.04577844,8581838.39937236 3299737.55784295,8581816.91471064 3299729.2053996))",444.47,9.86,296563,4540,2255,217,191,26,-227,0.0962,demand gap
Gurgaon,Sector 67,b367b4f7048c1e1e1a64,"POLYGON((8577190.14896757 3298036.04249592,8577190.18848182 3298036.06139452,8577799.04038277 3298257.47760033,8577799.07995036 3298257.49294782,8578338.94990117 3298480.18990856,8578338.96972756 3298480.198338,8579003.489005 3298771.21885751,8579003.53583637 3298771.23373538,8579003.57198571 3298771.20045245,8579005.71822074 3298768.76070724,8579005.7933167 3298768.64714505,8579444.1802428 3297854.21389089,8579444.28373967 3297854.04384111,8579444.41886939 3297853.89766146,8579444.58027696 3297853.78114483,8579444.76156605 3297853.6989086,8579994.23258723 3297667.84585517,8579994.27249409 3297667.82766748,8579994.24480673 3297667.79365631,8579900.80205605 3297574.22550609,8579900.77049079 3297574.19881402,8579900.73188247 3297574.18404139,8579769.60497016 3297536.29104502,8579769.42416404 3297536.21908657,8579769.260718 3297536.11347281,8579688.20505267 3297471.7474169,8579688.08982097 3297471.67895754,8579547.96534257 3297412.26814089,8579547.81999634 3297412.19188517,8579404.53159412 3297321.28943494,8579404.38344908 3297321.17465505,8579404.25932147 3297321.03424951,8579404.16357084 3297320.87314956,8579310.82226625 3297123.84137287,8579310.75489735 3297123.65196845,8579289.63987041 3297037.7586346,8579289.62471205 3297037.71548303,8579289.58057566 3297037.70349076,8579103.77477078 3297006.08847379,8579103.72726078 3297006.08527785,8579103.69942807 3297006.12391404,8578977.38825636 3297225.25289315,8578977.27917295 3297225.40657477,8578977.14319271 3297225.53706081,8578976.98514529 3297225.63971677,8578976.81064411 3297225.7108966,8578976.62588694 3297225.74807218,8578976.43743587 3297225.74992314,8578976.25198415 3297225.71638373,8578976.07611851 3297225.6486452,8578975.91608522 3297225.54911341,8578518.21839302 3296877.04961703,8578518.18253772 3296877.0268886,8578518.14332794 3296877.01061663,8577753.46418899 3296634.1116215,8577753.42244463 3296634.10257031,8577753.41065945 3296634.14362668,8577703.34138166 3296900.97914737,8577703.29563539 3296901.14378381,8577521.87531676 3297388.19387237,8577440.64215479 3297608.27649069,8577440.56693142 3297608.43557621,8577190.16732525 3298036.00272749,8577190.14896757 3298036.04249592))",410.85,10.62,459734,3665,2157,157,163,-6,-254,0.0728,conversion/demand gap
Gurgaon,Sector 5,056750286012632e2a97,null,414.41,12.17,17153026,5563,2999,110,295,-185,-304,0.0367,conversion/demand gap
Noida,Sector 107,5a4dd4bd47e70548d927,"POLYGON((8613920.45398 3318329.71814462,8613480.85331086 3318814.58910948,8613256.32189793 3317899.73623207,8613239.62397431 3317861.46559847,8612783.43670104 3317536.67652587,8613251.64647931 3317259.54125975,8613920.45398 3318329.71814462))",1136.25,11.23,1486947,31215,6534,540,494,46,-596,0.0826,demand gap
Gurgaon,Sector 110A,9fbaa4bf7e2687628c8c,"POLYGON((8574609.08900126 3313173.76246869,8574588.16093699 3313197.57819816,8574575.69315402 3313228.74139764,8574521.92583997 3313395.83312539,8574515.91458747 3313413.82189693,8574504.00340195 3313523.65527381,8574376.20862652 3314018.10667342,8574171.93736092 3314801.56393503,8574893.28766126 3314795.60928386,8575624.3227573 3314788.51438379,8575808.22255609 3314780.15254212,8575464.24532954 3314328.62086467,8575169.24867893 3313927.39887145,8574609.08900126 3313173.76246869))",null,0,81,2,10,0,1,-1,null,0.0000,conversion/demand gap
